filename,label,source,probability,Set,Chunk
data1-04_chunk_468.wav,1,model,0.99,4,468
data1-04_chunk_468.wav,1,model,0.99,4,468
data1-04_chunk_469.wav,1,model,0.9,4,469
data1-04_chunk_469.wav,1,model,0.9,4,469
data1-04_chunk_470.wav,1,model,1,4,470
data1-04_chunk_470.wav,1,model,1,4,470
data1-04_chunk_471.wav,1,model,0.94,4,471
data1-04_chunk_471.wav,1,model,0.94,4,471
data1-04_chunk_472.wav,1,model,0.97,4,472
data1-04_chunk_472.wav,1,model,0.97,4,472
data1-04_chunk_473.wav,1,model,1,4,473
data1-04_chunk_473.wav,1,model,1,4,473
data1-04_chunk_474.wav,1,model,0.92,4,474
data1-04_chunk_474.wav,1,model,0.92,4,474
data1-04_chunk_475.wav,1,model,0.995,4,475
data1-04_chunk_475.wav,1,model,0.995,4,475
data1-04_chunk_476.wav,1,model,0.995,4,476
data1-04_chunk_476.wav,1,model,0.995,4,476
data1-04_chunk_477.wav,1,model,0.97,4,477
data1-04_chunk_477.wav,1,model,0.97,4,477
data1-04_chunk_478.wav,1,model,1,4,478
data1-04_chunk_478.wav,1,model,1,4,478
data1-04_chunk_479.wav,1,model,0.97,4,479
data1-04_chunk_479.wav,1,model,0.97,4,479
data1-04_chunk_480.wav,1,model,1,4,480
data1-04_chunk_480.wav,1,model,1,4,480
data1-04_chunk_481.wav,1,model,1,4,481
data1-04_chunk_481.wav,1,model,1,4,481
data1-04_chunk_482.wav,1,model,0.59,4,482
data1-04_chunk_482.wav,1,model,0.59,4,482
data1-04_chunk_483.wav,1,model,0.86,4,483
data1-04_chunk_483.wav,1,model,0.86,4,483
data1-04_chunk_484.wav,1,model,1,4,484
data1-04_chunk_484.wav,1,model,1,4,484
data1-04_chunk_485.wav,1,model,1,4,485
data1-04_chunk_485.wav,1,model,1,4,485
data1-04_chunk_486.wav,1,model,0.99,4,486
data1-04_chunk_486.wav,1,model,0.99,4,486
data1-04_chunk_487.wav,1,model,1,4,487
data1-04_chunk_487.wav,1,model,1,4,487
data1-04_chunk_488.wav,1,model,0.99,4,488
data1-04_chunk_488.wav,1,model,0.99,4,488
data1-04_chunk_489.wav,1,model,0.965,4,489
data1-04_chunk_489.wav,1,model,0.965,4,489
data1-04_chunk_490.wav,1,model,1,4,490
data1-04_chunk_490.wav,1,model,1,4,490
data1-04_chunk_491.wav,1,model,0.995,4,491
data1-04_chunk_491.wav,1,model,0.995,4,491
data1-04_chunk_492.wav,1,model,0.995,4,492
data1-04_chunk_492.wav,1,model,0.995,4,492
data1-04_chunk_493.wav,1,model,0.965,4,493
data1-04_chunk_493.wav,1,model,0.965,4,493
data1-04_chunk_494.wav,1,model,0.99,4,494
data1-04_chunk_494.wav,1,model,0.99,4,494
data1-04_chunk_495.wav,1,model,0.945,4,495
data1-04_chunk_495.wav,1,model,0.945,4,495
data1-04_chunk_496.wav,1,model,0.945,4,496
data1-04_chunk_496.wav,1,model,0.945,4,496
data1-04_chunk_497.wav,1,model,0.935,4,497
data1-04_chunk_497.wav,1,model,0.935,4,497
data1-04_chunk_498.wav,1,model,0.99,4,498
data1-04_chunk_498.wav,1,model,0.99,4,498
data1-04_chunk_499.wav,1,model,0.995,4,499
data1-04_chunk_499.wav,1,model,0.995,4,499
data1-04_chunk_500.wav,1,model,0.975,4,500
data1-04_chunk_500.wav,1,model,0.975,4,500
data1-04_chunk_501.wav,1,model,1,4,501
data1-04_chunk_501.wav,1,model,1,4,501
data1-04_chunk_502.wav,1,model,1,4,502
data1-04_chunk_502.wav,1,model,1,4,502
data1-04_chunk_503.wav,1,model,1,4,503
data1-04_chunk_503.wav,1,model,1,4,503
data1-04_chunk_504.wav,1,model,0.515,4,504
data1-04_chunk_504.wav,1,model,0.515,4,504
data1-04_chunk_505.wav,1,model,0.995,4,505
data1-04_chunk_505.wav,1,model,0.995,4,505
data1-04_chunk_506.wav,1,model,1,4,506
data1-04_chunk_506.wav,1,model,1,4,506
data1-04_chunk_507.wav,1,model,1,4,507
data1-04_chunk_507.wav,1,model,1,4,507
data1-04_chunk_508.wav,1,model,1,4,508
data1-04_chunk_508.wav,1,model,1,4,508
data1-04_chunk_509.wav,1,model,0.995,4,509
data1-04_chunk_509.wav,1,model,0.995,4,509
data1-04_chunk_510.wav,1,model,1,4,510
data1-04_chunk_510.wav,1,model,1,4,510
data1-04_chunk_511.wav,1,model,0.995,4,511
data1-04_chunk_511.wav,1,model,0.995,4,511
data1-04_chunk_512.wav,1,model,1,4,512
data1-04_chunk_512.wav,1,model,1,4,512
data1-04_chunk_513.wav,1,model,0.995,4,513
data1-04_chunk_513.wav,1,model,0.995,4,513
data1-04_chunk_514.wav,1,model,0.985,4,514
data1-04_chunk_514.wav,1,model,0.985,4,514
data1-04_chunk_515.wav,1,model,0.89,4,515
data1-04_chunk_515.wav,1,model,0.89,4,515
data1-04_chunk_516.wav,1,model,0.99,4,516
data1-04_chunk_516.wav,1,model,0.99,4,516
data1-04_chunk_517.wav,1,model,0.935,4,517
data1-04_chunk_517.wav,1,model,0.935,4,517
data1-04_chunk_518.wav,1,model,0.975,4,518
data1-04_chunk_518.wav,1,model,0.975,4,518
data1-04_chunk_519.wav,1,model,0.935,4,519
data1-04_chunk_519.wav,1,model,0.935,4,519
data1-04_chunk_520.wav,1,model,0.905,4,520
data1-04_chunk_520.wav,1,model,0.905,4,520
data1-04_chunk_521.wav,1,model,0.985,4,521
data1-04_chunk_521.wav,1,model,0.985,4,521
data1-04_chunk_522.wav,1,model,0.97,4,522
data1-04_chunk_522.wav,1,model,0.97,4,522
data1-04_chunk_523.wav,1,model,0.75,4,523
data1-04_chunk_523.wav,1,model,0.75,4,523
data1-04_chunk_524.wav,1,model,0.995,4,524
data1-04_chunk_524.wav,1,model,0.995,4,524
data1-04_chunk_525.wav,1,model,0.91,4,525
data1-04_chunk_525.wav,1,model,0.91,4,525
data1-04_chunk_526.wav,1,model,0.915,4,526
data1-04_chunk_526.wav,1,model,0.915,4,526
data1-04_chunk_527.wav,1,model,1,4,527
data1-04_chunk_527.wav,1,model,1,4,527
data1-04_chunk_528.wav,1,model,0.99,4,528
data1-04_chunk_528.wav,1,model,0.99,4,528
data1-04_chunk_529.wav,1,model,0.625,4,529
data1-04_chunk_529.wav,1,model,0.625,4,529
data1-04_chunk_530.wav,1,model,0.995,4,530
data1-04_chunk_530.wav,1,model,0.995,4,530
data1-04_chunk_531.wav,1,model,1,4,531
data1-04_chunk_531.wav,1,model,1,4,531
data1-04_chunk_532.wav,1,model,0.99,4,532
data1-04_chunk_532.wav,1,model,0.99,4,532
data1-04_chunk_533.wav,1,model,0.95,4,533
data1-04_chunk_533.wav,1,model,0.95,4,533
data1-04_chunk_534.wav,1,model,0.985,4,534
data1-04_chunk_534.wav,1,model,0.985,4,534
data1-04_chunk_535.wav,1,model,0.95,4,535
data1-04_chunk_535.wav,1,model,0.95,4,535
data1-04_chunk_536.wav,1,model,1,4,536
data1-04_chunk_536.wav,1,model,1,4,536
data1-04_chunk_537.wav,1,model,1,4,537
data1-04_chunk_537.wav,1,model,1,4,537
data1-04_chunk_538.wav,1,model,0.985,4,538
data1-04_chunk_538.wav,1,model,0.985,4,538
data1-04_chunk_539.wav,1,model,0.995,4,539
data1-04_chunk_539.wav,1,model,0.995,4,539
data1-04_chunk_540.wav,1,model,0.985,4,540
data1-04_chunk_540.wav,1,model,0.985,4,540
data1-04_chunk_541.wav,1,model,0.79,4,541
data1-04_chunk_541.wav,1,model,0.79,4,541
data1-04_chunk_542.wav,1,model,0.925,4,542
data1-04_chunk_542.wav,1,model,0.925,4,542
data1-04_chunk_543.wav,1,model,1,4,543
data1-04_chunk_543.wav,1,model,1,4,543
data1-04_chunk_544.wav,1,model,0.93,4,544
data1-04_chunk_544.wav,1,model,0.93,4,544
data1-04_chunk_545.wav,1,model,0.995,4,545
data1-04_chunk_545.wav,1,model,0.995,4,545
data1-04_chunk_546.wav,1,model,1,4,546
data1-04_chunk_546.wav,1,model,1,4,546
data1-04_chunk_547.wav,1,model,0.99,4,547
data1-04_chunk_547.wav,1,model,0.99,4,547
data1-04_chunk_548.wav,1,model,1,4,548
data1-04_chunk_548.wav,1,model,1,4,548
data1-04_chunk_549.wav,1,model,0.925,4,549
data1-04_chunk_549.wav,1,model,0.925,4,549
data1-04_chunk_550.wav,1,model,0.675,4,550
data1-04_chunk_550.wav,1,model,0.675,4,550
data1-04_chunk_551.wav,1,model,0.91,4,551
data1-04_chunk_551.wav,1,model,0.91,4,551
data1-04_chunk_552.wav,0,model,0.45,4,552
data1-04_chunk_552.wav,0,model,0.45,4,552
data1-04_chunk_553.wav,1,model,0.855,4,553
data1-04_chunk_553.wav,1,model,0.855,4,553
data1-04_chunk_554.wav,1,model,0.945,4,554
data1-04_chunk_554.wav,1,model,0.945,4,554
data1-04_chunk_555.wav,1,model,1,4,555
data1-04_chunk_555.wav,1,model,1,4,555
data1-04_chunk_556.wav,1,model,0.99,4,556
data1-04_chunk_556.wav,1,model,0.99,4,556
data1-04_chunk_557.wav,1,model,0.995,4,557
data1-04_chunk_557.wav,1,model,0.995,4,557
data1-04_chunk_558.wav,1,model,1,4,558
data1-04_chunk_558.wav,1,model,1,4,558
data1-04_chunk_559.wav,1,model,0.995,4,559
data1-04_chunk_559.wav,1,model,0.995,4,559
data1-04_chunk_560.wav,1,model,1,4,560
data1-04_chunk_560.wav,1,model,1,4,560
data1-04_chunk_561.wav,1,model,1,4,561
data1-04_chunk_561.wav,1,model,1,4,561
data1-04_chunk_562.wav,1,model,0.935,4,562
data1-04_chunk_562.wav,1,model,0.935,4,562
data1-04_chunk_563.wav,1,model,0.825,4,563
data1-04_chunk_563.wav,1,model,0.825,4,563
data1-04_chunk_564.wav,1,model,0.88,4,564
data1-04_chunk_564.wav,1,model,0.88,4,564
data1-04_chunk_565.wav,0,model,0.41,4,565
data1-04_chunk_565.wav,0,model,0.41,4,565
data1-04_chunk_566.wav,0,model,0.435,4,566
data1-04_chunk_566.wav,0,model,0.435,4,566
data1-04_chunk_567.wav,1,model,0.93,4,567
data1-04_chunk_567.wav,1,model,0.93,4,567
data1-04_chunk_568.wav,1,model,0.785,4,568
data1-04_chunk_568.wav,1,model,0.785,4,568
data1-04_chunk_569.wav,1,model,0.9,4,569
data1-04_chunk_569.wav,1,model,0.9,4,569
data1-04_chunk_570.wav,1,model,0.855,4,570
data1-04_chunk_570.wav,1,model,0.855,4,570
data1-04_chunk_571.wav,1,model,1,4,571
data1-04_chunk_571.wav,1,model,1,4,571
data1-04_chunk_572.wav,1,model,0.995,4,572
data1-04_chunk_572.wav,1,model,0.995,4,572
data1-04_chunk_573.wav,1,model,1,4,573
data1-04_chunk_573.wav,1,model,1,4,573
data1-04_chunk_574.wav,1,model,0.99,4,574
data1-04_chunk_574.wav,1,model,0.99,4,574
data1-04_chunk_575.wav,1,model,1,4,575
data1-04_chunk_575.wav,1,model,1,4,575
data1-04_chunk_576.wav,1,model,0.995,4,576
data1-04_chunk_576.wav,1,model,0.995,4,576
data1-04_chunk_577.wav,1,model,0.99,4,577
data1-04_chunk_577.wav,1,model,0.99,4,577
data1-04_chunk_578.wav,1,model,0.675,4,578
data1-04_chunk_578.wav,1,model,0.675,4,578
data1-04_chunk_579.wav,1,model,0.885,4,579
data1-04_chunk_579.wav,1,model,0.885,4,579
data1-04_chunk_580.wav,1,model,0.89,4,580
data1-04_chunk_580.wav,1,model,0.89,4,580
data1-04_chunk_581.wav,1,model,0.92,4,581
data1-04_chunk_581.wav,1,model,0.92,4,581
data1-04_chunk_582.wav,1,model,1,4,582
data1-04_chunk_582.wav,1,model,1,4,582
data1-04_chunk_583.wav,1,model,0.995,4,583
data1-04_chunk_583.wav,1,model,0.995,4,583
data1-04_chunk_584.wav,1,model,0.995,4,584
data1-04_chunk_584.wav,1,model,0.995,4,584
data1-04_chunk_585.wav,1,model,1,4,585
data1-04_chunk_585.wav,1,model,1,4,585
data1-04_chunk_586.wav,0,model,0.495,4,586
data1-04_chunk_586.wav,0,model,0.495,4,586
data1-04_chunk_587.wav,1,model,0.985,4,587
data1-04_chunk_587.wav,1,model,0.985,4,587
data1-04_chunk_588.wav,1,model,1,4,588
data1-04_chunk_588.wav,1,model,1,4,588
data1-04_chunk_589.wav,1,model,1,4,589
data1-04_chunk_589.wav,1,model,1,4,589
data1-04_chunk_590.wav,1,model,1,4,590
data1-04_chunk_590.wav,1,model,1,4,590
data1-04_chunk_591.wav,1,model,0.975,4,591
data1-04_chunk_591.wav,1,model,0.975,4,591
data1-04_chunk_592.wav,1,model,1,4,592
data1-04_chunk_592.wav,1,model,1,4,592
data1-04_chunk_593.wav,1,model,1,4,593
data1-04_chunk_593.wav,1,model,1,4,593
data1-04_chunk_594.wav,1,model,1,4,594
data1-04_chunk_594.wav,1,model,1,4,594
data1-04_chunk_595.wav,1,model,1,4,595
data1-04_chunk_595.wav,1,model,1,4,595
data1-04_chunk_596.wav,1,model,0.63,4,596
data1-04_chunk_596.wav,1,model,0.63,4,596
data1-04_chunk_597.wav,1,model,0.93,4,597
data1-04_chunk_597.wav,1,model,0.93,4,597
data1-04_chunk_598.wav,1,model,1,4,598
data1-04_chunk_598.wav,1,model,1,4,598
data1-04_chunk_599.wav,1,model,1,4,599
data1-04_chunk_599.wav,1,model,1,4,599
data1-04_chunk_600.wav,1,model,1,4,600
data1-04_chunk_600.wav,1,model,1,4,600
data1-04_chunk_601.wav,1,model,0.995,4,601
data1-04_chunk_601.wav,1,model,0.995,4,601
data1-04_chunk_602.wav,1,model,0.95,4,602
data1-04_chunk_602.wav,1,model,0.95,4,602
data1-04_chunk_603.wav,1,model,0.965,4,603
data1-04_chunk_603.wav,1,model,0.965,4,603
data1-04_chunk_604.wav,1,model,1,4,604
data1-04_chunk_604.wav,1,model,1,4,604
data1-04_chunk_605.wav,1,model,0.89,4,605
data1-04_chunk_605.wav,1,model,0.89,4,605
data1-04_chunk_606.wav,0,model,0.465,4,606
data1-04_chunk_606.wav,0,model,0.465,4,606
data1-04_chunk_607.wav,1,model,0.875,4,607
data1-04_chunk_607.wav,1,model,0.875,4,607
data1-04_chunk_608.wav,1,model,1,4,608
data1-04_chunk_608.wav,1,model,1,4,608
data1-04_chunk_609.wav,1,model,1,4,609
data1-04_chunk_609.wav,1,model,1,4,609
data1-04_chunk_610.wav,1,model,1,4,610
data1-04_chunk_610.wav,1,model,1,4,610
data1-04_chunk_611.wav,1,model,0.995,4,611
data1-04_chunk_611.wav,1,model,0.995,4,611
data1-04_chunk_612.wav,1,model,1,4,612
data1-04_chunk_612.wav,1,model,1,4,612
data1-04_chunk_613.wav,1,model,0.96,4,613
data1-04_chunk_613.wav,1,model,0.96,4,613
data1-04_chunk_614.wav,1,model,0.95,4,614
data1-04_chunk_614.wav,1,model,0.95,4,614
data1-04_chunk_615.wav,1,model,0.955,4,615
data1-04_chunk_615.wav,1,model,0.955,4,615
data1-04_chunk_616.wav,1,model,1,4,616
data1-04_chunk_616.wav,1,model,1,4,616
data1-04_chunk_617.wav,1,model,0.99,4,617
data1-04_chunk_617.wav,1,model,0.99,4,617
data1-04_chunk_618.wav,1,model,0.915,4,618
data1-04_chunk_618.wav,1,model,0.915,4,618
data1-04_chunk_619.wav,1,model,1,4,619
data1-04_chunk_619.wav,1,model,1,4,619
data1-04_chunk_620.wav,1,model,1,4,620
data1-04_chunk_620.wav,1,model,1,4,620
data1-04_chunk_621.wav,1,model,0.665,4,621
data1-04_chunk_621.wav,1,model,0.665,4,621
data1-04_chunk_622.wav,1,model,0.66,4,622
data1-04_chunk_622.wav,1,model,0.66,4,622
data1-04_chunk_623.wav,1,model,0.94,4,623
data1-04_chunk_623.wav,1,model,0.94,4,623
data1-04_chunk_624.wav,1,model,0.94,4,624
data1-04_chunk_624.wav,1,model,0.94,4,624
data1-04_chunk_625.wav,1,model,1,4,625
data1-04_chunk_625.wav,1,model,1,4,625
data1-04_chunk_626.wav,1,model,1,4,626
data1-04_chunk_626.wav,1,model,1,4,626
data1-04_chunk_627.wav,1,model,1,4,627
data1-04_chunk_627.wav,1,model,1,4,627
data1-04_chunk_628.wav,1,model,1,4,628
data1-04_chunk_628.wav,1,model,1,4,628
data1-04_chunk_629.wav,1,model,0.875,4,629
data1-04_chunk_629.wav,1,model,0.875,4,629
data1-04_chunk_630.wav,1,model,0.585,4,630
data1-04_chunk_630.wav,1,model,0.585,4,630
data1-04_chunk_631.wav,1,model,1,4,631
data1-04_chunk_631.wav,1,model,1,4,631
data1-04_chunk_632.wav,1,model,1,4,632
data1-04_chunk_632.wav,1,model,1,4,632
data1-04_chunk_633.wav,1,model,1,4,633
data1-04_chunk_633.wav,1,model,1,4,633
data1-04_chunk_634.wav,1,model,1,4,634
data1-04_chunk_634.wav,1,model,1,4,634
data1-04_chunk_635.wav,1,model,1,4,635
data1-04_chunk_635.wav,1,model,1,4,635
data1-04_chunk_636.wav,1,model,0.975,4,636
data1-04_chunk_636.wav,1,model,0.975,4,636
data1-04_chunk_637.wav,1,model,0.95,4,637
data1-04_chunk_637.wav,1,model,0.95,4,637
data1-04_chunk_638.wav,1,model,0.84,4,638
data1-04_chunk_638.wav,1,model,0.84,4,638
data1-04_chunk_639.wav,1,model,1,4,639
data1-04_chunk_639.wav,1,model,1,4,639
data1-04_chunk_640.wav,1,model,0.96,4,640
data1-04_chunk_640.wav,1,model,0.96,4,640
data1-04_chunk_641.wav,1,model,0.95,4,641
data1-04_chunk_641.wav,1,model,0.95,4,641
data1-04_chunk_642.wav,1,model,0.995,4,642
data1-04_chunk_642.wav,1,model,0.995,4,642
data1-04_chunk_643.wav,1,model,0.995,4,643
data1-04_chunk_643.wav,1,model,0.995,4,643
data1-04_chunk_644.wav,1,model,0.99,4,644
data1-04_chunk_644.wav,1,model,0.99,4,644
data1-04_chunk_645.wav,1,model,1,4,645
data1-04_chunk_645.wav,1,model,1,4,645
data1-04_chunk_646.wav,1,model,1,4,646
data1-04_chunk_646.wav,1,model,1,4,646
data1-04_chunk_647.wav,1,model,0.92,4,647
data1-04_chunk_647.wav,1,model,0.92,4,647
data1-04_chunk_648.wav,1,model,0.925,4,648
data1-04_chunk_648.wav,1,model,0.925,4,648
data1-04_chunk_649.wav,1,model,0.82,4,649
data1-04_chunk_649.wav,1,model,0.82,4,649
data1-04_chunk_650.wav,1,model,0.98,4,650
data1-04_chunk_650.wav,1,model,0.98,4,650
data1-04_chunk_651.wav,1,model,0.915,4,651
data1-04_chunk_651.wav,1,model,0.915,4,651
data1-04_chunk_652.wav,0,model,0.475,4,652
data1-04_chunk_652.wav,0,model,0.475,4,652
data1-04_chunk_653.wav,1,model,0.755,4,653
data1-04_chunk_653.wav,1,model,0.755,4,653
data1-04_chunk_654.wav,1,model,0.665,4,654
data1-04_chunk_654.wav,1,model,0.665,4,654
data1-04_chunk_655.wav,1,model,0.67,4,655
data1-04_chunk_655.wav,1,model,0.67,4,655
data1-04_chunk_656.wav,1,model,0.785,4,656
data1-04_chunk_656.wav,1,model,0.785,4,656
data1-04_chunk_657.wav,1,model,0.875,4,657
data1-04_chunk_657.wav,1,model,0.875,4,657
data1-04_chunk_658.wav,1,model,0.905,4,658
data1-04_chunk_658.wav,1,model,0.905,4,658
data1-04_chunk_659.wav,1,model,0.925,4,659
data1-04_chunk_659.wav,1,model,0.925,4,659
data1-04_chunk_660.wav,1,model,0.815,4,660
data1-04_chunk_660.wav,1,model,0.815,4,660
data1-04_chunk_661.wav,1,model,0.625,4,661
data1-04_chunk_661.wav,1,model,0.625,4,661
data1-04_chunk_662.wav,1,model,0.78,4,662
data1-04_chunk_662.wav,1,model,0.78,4,662
data1-04_chunk_663.wav,1,model,0.825,4,663
data1-04_chunk_663.wav,1,model,0.825,4,663
data1-04_chunk_664.wav,1,model,0.9,4,664
data1-04_chunk_664.wav,1,model,0.9,4,664
data1-04_chunk_665.wav,1,model,0.995,4,665
data1-04_chunk_665.wav,1,model,0.995,4,665
data1-04_chunk_666.wav,1,model,0.99,4,666
data1-04_chunk_666.wav,1,model,0.99,4,666
data1-04_chunk_667.wav,1,model,0.99,4,667
data1-04_chunk_667.wav,1,model,0.99,4,667
data1-04_chunk_668.wav,1,model,0.825,4,668
data1-04_chunk_668.wav,1,model,0.825,4,668
data1-04_chunk_669.wav,1,model,0.85,4,669
data1-04_chunk_669.wav,1,model,0.85,4,669
data1-04_chunk_670.wav,1,model,0.895,4,670
data1-04_chunk_670.wav,1,model,0.895,4,670
data1-04_chunk_671.wav,1,model,0.9,4,671
data1-04_chunk_671.wav,1,model,0.9,4,671
data1-04_chunk_672.wav,1,model,0.765,4,672
data1-04_chunk_672.wav,1,model,0.765,4,672
data1-04_chunk_673.wav,1,model,0.8,4,673
data1-04_chunk_673.wav,1,model,0.8,4,673
data1-04_chunk_674.wav,1,model,0.91,4,674
data1-04_chunk_674.wav,1,model,0.91,4,674
data1-04_chunk_675.wav,1,model,0.95,4,675
data1-04_chunk_675.wav,1,model,0.95,4,675
data1-04_chunk_676.wav,1,model,0.885,4,676
data1-04_chunk_676.wav,1,model,0.885,4,676
data1-04_chunk_677.wav,1,model,0.91,4,677
data1-04_chunk_677.wav,1,model,0.91,4,677
data1-04_chunk_678.wav,1,model,0.615,4,678
data1-04_chunk_678.wav,1,model,0.615,4,678
data1-04_chunk_679.wav,1,model,0.735,4,679
data1-04_chunk_679.wav,1,model,0.735,4,679
data1-04_chunk_680.wav,1,model,0.91,4,680
data1-04_chunk_680.wav,1,model,0.91,4,680
data1-04_chunk_681.wav,0,model,0.5,4,681
data1-04_chunk_681.wav,0,model,0.5,4,681
data1-04_chunk_682.wav,1,model,0.515,4,682
data1-04_chunk_682.wav,1,model,0.515,4,682
data1-04_chunk_683.wav,1,model,0.815,4,683
data1-04_chunk_683.wav,1,model,0.815,4,683
data1-04_chunk_684.wav,1,model,0.805,4,684
data1-04_chunk_684.wav,1,model,0.805,4,684
data1-04_chunk_685.wav,1,model,0.545,4,685
data1-04_chunk_685.wav,1,model,0.545,4,685
data1-04_chunk_686.wav,1,model,0.72,4,686
data1-04_chunk_686.wav,1,model,0.72,4,686
data1-04_chunk_687.wav,1,model,0.6,4,687
data1-04_chunk_687.wav,1,model,0.6,4,687
data1-04_chunk_688.wav,1,model,0.925,4,688
data1-04_chunk_688.wav,1,model,0.925,4,688
data1-04_chunk_689.wav,1,model,0.995,4,689
data1-04_chunk_689.wav,1,model,0.995,4,689
data1-04_chunk_690.wav,1,model,1,4,690
data1-04_chunk_690.wav,1,model,1,4,690
data1-04_chunk_691.wav,1,model,1,4,691
data1-04_chunk_691.wav,1,model,1,4,691
data1-04_chunk_692.wav,1,model,1,4,692
data1-04_chunk_692.wav,1,model,1,4,692
data1-04_chunk_693.wav,1,model,0.995,4,693
data1-04_chunk_693.wav,1,model,0.995,4,693
data1-04_chunk_694.wav,1,model,1,4,694
data1-04_chunk_694.wav,1,model,1,4,694
data1-04_chunk_695.wav,1,model,1,4,695
data1-04_chunk_695.wav,1,model,1,4,695
data1-04_chunk_696.wav,1,model,1,4,696
data1-04_chunk_696.wav,1,model,1,4,696
data1-04_chunk_697.wav,1,model,1,4,697
data1-04_chunk_697.wav,1,model,1,4,697
data1-04_chunk_698.wav,1,model,1,4,698
data1-04_chunk_698.wav,1,model,1,4,698
data1-04_chunk_699.wav,1,model,1,4,699
data1-04_chunk_699.wav,1,model,1,4,699
data1-04_chunk_700.wav,1,model,0.995,4,700
data1-04_chunk_700.wav,1,model,0.995,4,700
data1-04_chunk_701.wav,1,model,0.995,4,701
data1-04_chunk_701.wav,1,model,0.995,4,701
data1-04_chunk_702.wav,1,model,0.98,4,702
data1-04_chunk_702.wav,1,model,0.98,4,702
data1-04_chunk_703.wav,1,model,0.995,4,703
data1-04_chunk_703.wav,1,model,0.995,4,703
data1-04_chunk_704.wav,1,model,0.99,4,704
data1-04_chunk_704.wav,1,model,0.99,4,704
data1-04_chunk_705.wav,1,model,1,4,705
data1-04_chunk_705.wav,1,model,1,4,705
data1-04_chunk_706.wav,1,model,0.995,4,706
data1-04_chunk_706.wav,1,model,0.995,4,706
data1-04_chunk_707.wav,1,model,1,4,707
data1-04_chunk_707.wav,1,model,1,4,707
data1-04_chunk_708.wav,1,model,0.99,4,708
data1-04_chunk_708.wav,1,model,0.99,4,708
data1-04_chunk_709.wav,1,model,1,4,709
data1-04_chunk_709.wav,1,model,1,4,709
data1-04_chunk_710.wav,1,model,1,4,710
data1-04_chunk_710.wav,1,model,1,4,710
data1-04_chunk_711.wav,1,model,1,4,711
data1-04_chunk_711.wav,1,model,1,4,711
data1-04_chunk_712.wav,1,model,0.985,4,712
data1-04_chunk_712.wav,1,model,0.985,4,712
data1-04_chunk_713.wav,1,model,0.99,4,713
data1-04_chunk_713.wav,1,model,0.99,4,713
data1-04_chunk_714.wav,1,model,0.535,4,714
data1-04_chunk_714.wav,1,model,0.535,4,714
data1-04_chunk_715.wav,1,model,0.995,4,715
data1-04_chunk_715.wav,1,model,0.995,4,715
data1-04_chunk_716.wav,1,model,0.97,4,716
data1-04_chunk_716.wav,1,model,0.97,4,716
data1-04_chunk_717.wav,1,model,0.82,4,717
data1-04_chunk_717.wav,1,model,0.82,4,717
data1-04_chunk_718.wav,1,model,0.78,4,718
data1-04_chunk_718.wav,1,model,0.78,4,718
data1-04_chunk_719.wav,1,model,0.835,4,719
data1-04_chunk_719.wav,1,model,0.835,4,719
data1-04_chunk_720.wav,1,model,0.93,4,720
data1-04_chunk_720.wav,1,model,0.93,4,720
data1-04_chunk_721.wav,1,model,1,4,721
data1-04_chunk_721.wav,1,model,1,4,721
data1-04_chunk_722.wav,1,model,0.945,4,722
data1-04_chunk_722.wav,1,model,0.945,4,722
data1-04_chunk_723.wav,1,model,1,4,723
data1-04_chunk_723.wav,1,model,1,4,723
data1-04_chunk_724.wav,1,model,0.995,4,724
data1-04_chunk_724.wav,1,model,0.995,4,724
data1-04_chunk_725.wav,1,model,1,4,725
data1-04_chunk_725.wav,1,model,1,4,725
data1-04_chunk_726.wav,1,model,1,4,726
data1-04_chunk_726.wav,1,model,1,4,726
data1-04_chunk_727.wav,1,model,0.995,4,727
data1-04_chunk_727.wav,1,model,0.995,4,727
data1-04_chunk_728.wav,1,model,1,4,728
data1-04_chunk_728.wav,1,model,1,4,728
data1-04_chunk_729.wav,1,model,0.995,4,729
data1-04_chunk_729.wav,1,model,0.995,4,729
data1-04_chunk_730.wav,1,model,0.99,4,730
data1-04_chunk_730.wav,1,model,0.99,4,730
data1-04_chunk_731.wav,1,model,0.995,4,731
data1-04_chunk_731.wav,1,model,0.995,4,731
data1-04_chunk_732.wav,1,model,1,4,732
data1-04_chunk_732.wav,1,model,1,4,732
data1-04_chunk_733.wav,1,model,0.92,4,733
data1-04_chunk_733.wav,1,model,0.92,4,733
data1-04_chunk_734.wav,1,model,1,4,734
data1-04_chunk_734.wav,1,model,1,4,734
data1-04_chunk_735.wav,1,model,0.99,4,735
data1-04_chunk_735.wav,1,model,0.99,4,735
data1-04_chunk_736.wav,1,model,0.98,4,736
data1-04_chunk_736.wav,1,model,0.98,4,736
data1-04_chunk_737.wav,1,model,1,4,737
data1-04_chunk_737.wav,1,model,1,4,737
data1-04_chunk_738.wav,1,model,1,4,738
data1-04_chunk_738.wav,1,model,1,4,738
data1-04_chunk_739.wav,1,model,0.885,4,739
data1-04_chunk_739.wav,1,model,0.885,4,739
data1-04_chunk_740.wav,1,model,0.97,4,740
data1-04_chunk_740.wav,1,model,0.97,4,740
data1-04_chunk_741.wav,1,model,1,4,741
data1-04_chunk_741.wav,1,model,1,4,741
data1-04_chunk_742.wav,1,model,0.995,4,742
data1-04_chunk_742.wav,1,model,0.995,4,742
data1-04_chunk_743.wav,1,model,0.985,4,743
