filename,Label,Source,Set#,Chunk#,TOD
data1-04_chunk_10.wav,1,model,4,10,9:40:30 PM
data1-04_chunk_11.wav,1,model,4,11,9:40:40 PM
data1-04_chunk_12.wav,1,model,4,12,9:40:50 PM
data1-04_chunk_13.wav,1,model,4,13,9:41:00 PM
data1-04_chunk_14.wav,1,model,4,14,9:41:10 PM
data1-04_chunk_15.wav,0,model,4,15,9:41:20 PM
data1-04_chunk_16.wav,1,model,4,16,9:41:30 PM
data1-04_chunk_17.wav,1,model,4,17,9:41:40 PM
data1-04_chunk_18.wav,1,model,4,18,9:41:50 PM
data1-04_chunk_19.wav,1,model,4,19,9:42:00 PM
data1-04_chunk_20.wav,1,model,4,20,9:42:10 PM
data1-04_chunk_21.wav,1,model,4,21,9:42:20 PM
data1-04_chunk_22.wav,1,model,4,22,9:42:30 PM
data1-04_chunk_23.wav,1,model,4,23,9:42:40 PM
data1-04_chunk_24.wav,1,model,4,24,9:42:50 PM
data1-04_chunk_25.wav,1,model,4,25,9:43:00 PM
data1-04_chunk_26.wav,1,model,4,26,9:43:10 PM
data1-04_chunk_27.wav,1,model,4,27,9:43:20 PM
data1-04_chunk_28.wav,1,model,4,28,9:43:30 PM
data1-04_chunk_29.wav,1,model,4,29,9:43:40 PM
data1-04_chunk_30.wav,1,model,4,30,9:43:50 PM
data1-04_chunk_31.wav,1,model,4,31,9:44:00 PM
data1-04_chunk_32.wav,1,model,4,32,9:44:10 PM
data1-04_chunk_33.wav,1,model,4,33,9:44:20 PM
data1-04_chunk_34.wav,1,model,4,34,9:44:30 PM
data1-04_chunk_35.wav,1,model,4,35,9:44:40 PM
data1-04_chunk_36.wav,1,model,4,36,9:44:50 PM
data1-04_chunk_37.wav,1,model,4,37,9:45:00 PM
data1-04_chunk_38.wav,1,model,4,38,9:45:10 PM
data1-04_chunk_39.wav,1,model,4,39,9:45:20 PM
data1-04_chunk_40.wav,1,model,4,40,9:45:30 PM
data1-04_chunk_41.wav,1,model,4,41,9:45:40 PM
data1-04_chunk_42.wav,1,model,4,42,9:45:50 PM
data1-04_chunk_43.wav,1,model,4,43,9:46:00 PM
data1-04_chunk_44.wav,1,model,4,44,9:46:10 PM
data1-04_chunk_45.wav,1,model,4,45,9:46:20 PM
data1-04_chunk_46.wav,1,model,4,46,9:46:30 PM
data1-04_chunk_47.wav,0,model,4,47,9:46:40 PM
data1-04_chunk_48.wav,1,model,4,48,9:46:50 PM
data1-04_chunk_49.wav,1,model,4,49,9:47:00 PM
data1-04_chunk_50.wav,1,model,4,50,9:47:10 PM
data1-04_chunk_51.wav,1,model,4,51,9:47:20 PM
data1-04_chunk_52.wav,1,model,4,52,9:47:30 PM
data1-04_chunk_53.wav,1,model,4,53,9:47:40 PM
data1-04_chunk_54.wav,1,model,4,54,9:47:50 PM
data1-04_chunk_55.wav,1,model,4,55,9:48:00 PM
data1-04_chunk_56.wav,1,model,4,56,9:48:10 PM
data1-04_chunk_57.wav,1,model,4,57,9:48:20 PM
data1-04_chunk_58.wav,1,model,4,58,9:48:30 PM
data1-04_chunk_59.wav,1,model,4,59,9:48:40 PM
data1-04_chunk_60.wav,1,model,4,60,9:48:50 PM
data1-04_chunk_61.wav,1,model,4,61,9:49:00 PM
data1-04_chunk_62.wav,1,model,4,62,9:49:10 PM
data1-04_chunk_63.wav,1,model,4,63,9:49:20 PM
data1-04_chunk_64.wav,1,model,4,64,9:49:30 PM
data1-04_chunk_65.wav,1,model,4,65,9:49:40 PM
data1-04_chunk_66.wav,0,model,4,66,9:49:50 PM
data1-04_chunk_67.wav,1,model,4,67,9:50:00 PM
data1-04_chunk_68.wav,1,model,4,68,9:50:10 PM
data1-04_chunk_69.wav,1,model,4,69,9:50:20 PM
data1-04_chunk_70.wav,1,model,4,70,9:50:30 PM
data1-04_chunk_71.wav,1,model,4,71,9:50:40 PM
data1-04_chunk_72.wav,1,model,4,72,9:50:50 PM
data1-04_chunk_73.wav,1,model,4,73,9:51:00 PM
data1-04_chunk_74.wav,1,model,4,74,9:51:10 PM
data1-04_chunk_75.wav,1,model,4,75,9:51:20 PM
data1-04_chunk_76.wav,1,model,4,76,9:51:30 PM
data1-04_chunk_77.wav,1,model,4,77,9:51:40 PM
data1-04_chunk_78.wav,1,model,4,78,9:51:50 PM
data1-04_chunk_79.wav,1,model,4,79,9:52:00 PM
data1-04_chunk_80.wav,1,model,4,80,9:52:10 PM
data1-04_chunk_81.wav,1,model,4,81,9:52:20 PM
data1-04_chunk_82.wav,1,model,4,82,9:52:30 PM
data1-04_chunk_83.wav,1,model,4,83,9:52:40 PM
data1-04_chunk_84.wav,1,model,4,84,9:52:50 PM
data1-04_chunk_85.wav,1,model,4,85,9:53:00 PM
data1-04_chunk_86.wav,1,model,4,86,9:53:10 PM
data1-04_chunk_87.wav,1,model,4,87,9:53:20 PM
data1-04_chunk_88.wav,1,model,4,88,9:53:30 PM
data1-04_chunk_89.wav,1,model,4,89,9:53:40 PM
data1-04_chunk_90.wav,1,model,4,90,9:53:50 PM
data1-04_chunk_91.wav,1,model,4,91,9:54:00 PM
data1-04_chunk_92.wav,1,model,4,92,9:54:10 PM
data1-04_chunk_93.wav,1,model,4,93,9:54:20 PM
data1-04_chunk_94.wav,1,model,4,94,9:54:30 PM
data1-04_chunk_95.wav,1,model,4,95,9:54:40 PM
data1-04_chunk_96.wav,1,model,4,96,9:54:50 PM
data1-04_chunk_97.wav,1,model,4,97,9:55:00 PM
data1-04_chunk_98.wav,1,model,4,98,9:55:10 PM
data1-04_chunk_99.wav,1,model,4,99,9:55:20 PM
data1-04_chunk_100.wav,1,model,4,100,9:55:30 PM
data1-04_chunk_101.wav,1,model,4,101,9:55:40 PM
data1-04_chunk_102.wav,1,model,4,102,9:55:50 PM
data1-04_chunk_103.wav,1,model,4,103,9:56:00 PM
data1-04_chunk_104.wav,1,model,4,104,9:56:10 PM
data1-04_chunk_105.wav,1,model,4,105,9:56:20 PM
data1-04_chunk_106.wav,1,model,4,106,9:56:30 PM
data1-04_chunk_107.wav,1,model,4,107,9:56:40 PM
data1-04_chunk_108.wav,1,model,4,108,9:56:50 PM
data1-04_chunk_109.wav,1,model,4,109,9:57:00 PM
data1-04_chunk_110.wav,1,model,4,110,9:57:10 PM
data1-04_chunk_111.wav,1,model,4,111,9:57:20 PM
data1-04_chunk_112.wav,1,model,4,112,9:57:30 PM
data1-04_chunk_113.wav,1,model,4,113,9:57:40 PM
data1-04_chunk_114.wav,1,model,4,114,9:57:50 PM
data1-04_chunk_115.wav,1,model,4,115,9:58:00 PM
data1-04_chunk_116.wav,1,model,4,116,9:58:10 PM
data1-04_chunk_117.wav,1,model,4,117,9:58:20 PM
data1-04_chunk_118.wav,1,model,4,118,9:58:30 PM
data1-04_chunk_119.wav,1,model,4,119,9:58:40 PM
data1-04_chunk_120.wav,1,model,4,120,9:58:50 PM
data1-04_chunk_121.wav,1,model,4,121,9:59:00 PM
data1-04_chunk_122.wav,1,model,4,122,9:59:10 PM
data1-04_chunk_123.wav,1,model,4,123,9:59:20 PM
data1-04_chunk_124.wav,1,model,4,124,9:59:30 PM
data1-04_chunk_125.wav,1,model,4,125,9:59:40 PM
data1-04_chunk_126.wav,1,model,4,126,9:59:50 PM
data1-04_chunk_127.wav,1,model,4,127,10:00:00 PM
data1-04_chunk_128.wav,1,model,4,128,10:00:10 PM
data1-04_chunk_129.wav,1,model,4,129,10:00:20 PM
data1-04_chunk_130.wav,1,model,4,130,10:00:30 PM
data1-04_chunk_131.wav,1,model,4,131,10:00:40 PM
data1-04_chunk_132.wav,1,model,4,132,10:00:50 PM
data1-04_chunk_133.wav,1,model,4,133,10:01:00 PM
data1-04_chunk_134.wav,1,model,4,134,10:01:10 PM
data1-04_chunk_135.wav,1,model,4,135,10:01:20 PM
data1-04_chunk_136.wav,0,model,4,136,10:01:30 PM
data1-04_chunk_137.wav,1,model,4,137,10:01:40 PM
data1-04_chunk_138.wav,1,model,4,138,10:01:50 PM
data1-04_chunk_139.wav,1,model,4,139,10:02:00 PM
data1-04_chunk_140.wav,1,model,4,140,10:02:10 PM
data1-04_chunk_141.wav,1,model,4,141,10:02:20 PM
data1-04_chunk_142.wav,1,model,4,142,10:02:30 PM
data1-04_chunk_143.wav,1,model,4,143,10:02:40 PM
data1-04_chunk_144.wav,1,model,4,144,10:02:50 PM
data1-04_chunk_145.wav,1,model,4,145,10:03:00 PM
data1-04_chunk_146.wav,1,model,4,146,10:03:10 PM
data1-04_chunk_147.wav,1,model,4,147,10:03:20 PM
data1-04_chunk_148.wav,1,model,4,148,10:03:30 PM
data1-04_chunk_149.wav,1,model,4,149,10:03:40 PM
data1-04_chunk_150.wav,1,model,4,150,10:03:50 PM
data1-04_chunk_151.wav,1,model,4,151,10:04:00 PM
data1-04_chunk_152.wav,1,model,4,152,10:04:10 PM
data1-04_chunk_153.wav,1,model,4,153,10:04:20 PM
data1-04_chunk_154.wav,1,model,4,154,10:04:30 PM
data1-04_chunk_155.wav,1,model,4,155,10:04:40 PM
data1-04_chunk_156.wav,1,model,4,156,10:04:50 PM
data1-04_chunk_157.wav,1,model,4,157,10:05:00 PM
data1-04_chunk_158.wav,0,model,4,158,10:05:10 PM
data1-04_chunk_159.wav,1,model,4,159,10:05:20 PM
data1-04_chunk_160.wav,1,model,4,160,10:05:30 PM
data1-04_chunk_161.wav,1,model,4,161,10:05:40 PM
data1-04_chunk_162.wav,0,model,4,162,10:05:50 PM
data1-04_chunk_163.wav,1,model,4,163,10:06:00 PM
data1-04_chunk_164.wav,1,model,4,164,10:06:10 PM
data1-04_chunk_165.wav,1,model,4,165,10:06:20 PM
data1-04_chunk_166.wav,1,model,4,166,10:06:30 PM
data1-04_chunk_167.wav,1,model,4,167,10:06:40 PM
data1-04_chunk_168.wav,1,model,4,168,10:06:50 PM
data1-04_chunk_169.wav,1,model,4,169,10:07:00 PM
data1-04_chunk_170.wav,1,model,4,170,10:07:10 PM
data1-04_chunk_171.wav,1,model,4,171,10:07:20 PM
data1-04_chunk_172.wav,1,model,4,172,10:07:30 PM
data1-04_chunk_173.wav,1,model,4,173,10:07:40 PM
data1-04_chunk_174.wav,1,model,4,174,10:07:50 PM
data1-04_chunk_175.wav,1,model,4,175,10:08:00 PM
data1-04_chunk_176.wav,1,model,4,176,10:08:10 PM
data1-04_chunk_177.wav,1,model,4,177,10:08:20 PM
data1-04_chunk_178.wav,1,model,4,178,10:08:30 PM
data1-04_chunk_179.wav,1,model,4,179,10:08:40 PM
data1-04_chunk_180.wav,1,model,4,180,10:08:50 PM
data1-04_chunk_181.wav,1,model,4,181,10:09:00 PM
data1-04_chunk_182.wav,1,model,4,182,10:09:10 PM
data1-04_chunk_183.wav,1,model,4,183,10:09:20 PM
data1-04_chunk_184.wav,1,model,4,184,10:09:30 PM
data1-04_chunk_185.wav,1,model,4,185,10:09:40 PM
data1-04_chunk_186.wav,1,model,4,186,10:09:50 PM
data1-04_chunk_187.wav,1,model,4,187,10:10:00 PM
data1-04_chunk_188.wav,1,model,4,188,10:10:10 PM
data1-04_chunk_189.wav,1,model,4,189,10:10:20 PM
data1-04_chunk_190.wav,1,model,4,190,10:10:30 PM
data1-04_chunk_191.wav,1,model,4,191,10:10:40 PM
data1-04_chunk_192.wav,1,model,4,192,10:10:50 PM
data1-04_chunk_193.wav,1,model,4,193,10:11:00 PM
data1-04_chunk_194.wav,1,model,4,194,10:11:10 PM
data1-04_chunk_195.wav,1,model,4,195,10:11:20 PM
data1-04_chunk_196.wav,1,model,4,196,10:11:30 PM
data1-04_chunk_197.wav,1,model,4,197,10:11:40 PM
data1-04_chunk_198.wav,1,model,4,198,10:11:50 PM
data1-04_chunk_199.wav,1,model,4,199,10:12:00 PM
data1-04_chunk_200.wav,1,model,4,200,10:12:10 PM
data1-04_chunk_201.wav,1,model,4,201,10:12:20 PM
data1-04_chunk_202.wav,1,model,4,202,10:12:30 PM
data1-04_chunk_203.wav,1,model,4,203,10:12:40 PM
data1-04_chunk_204.wav,1,model,4,204,10:12:50 PM
data1-04_chunk_205.wav,1,model,4,205,10:13:00 PM
data1-04_chunk_206.wav,1,model,4,206,10:13:10 PM
data1-04_chunk_207.wav,1,model,4,207,10:13:20 PM
data1-04_chunk_208.wav,1,model,4,208,10:13:30 PM
data1-04_chunk_209.wav,1,model,4,209,10:13:40 PM
data1-04_chunk_210.wav,1,model,4,210,10:13:50 PM
data1-04_chunk_211.wav,1,model,4,211,10:14:00 PM
data1-04_chunk_212.wav,1,model,4,212,10:14:10 PM
data1-04_chunk_213.wav,1,model,4,213,10:14:20 PM
data1-04_chunk_214.wav,1,model,4,214,10:14:30 PM
data1-04_chunk_215.wav,1,model,4,215,10:14:40 PM
data1-04_chunk_216.wav,1,model,4,216,10:14:50 PM
data1-04_chunk_217.wav,1,model,4,217,10:15:00 PM
data1-04_chunk_218.wav,0,model,4,218,10:15:10 PM
data1-04_chunk_219.wav,1,model,4,219,10:15:20 PM
data1-04_chunk_220.wav,1,model,4,220,10:15:30 PM
data1-04_chunk_221.wav,1,model,4,221,10:15:40 PM
data1-04_chunk_222.wav,1,model,4,222,10:15:50 PM
data1-04_chunk_223.wav,1,model,4,223,10:16:00 PM
data1-04_chunk_224.wav,1,model,4,224,10:16:10 PM
data1-04_chunk_225.wav,1,model,4,225,10:16:20 PM
data1-04_chunk_226.wav,1,model,4,226,10:16:30 PM
data1-04_chunk_227.wav,1,model,4,227,10:16:40 PM
data1-04_chunk_228.wav,1,model,4,228,10:16:50 PM
data1-04_chunk_229.wav,1,model,4,229,10:17:00 PM
data1-04_chunk_230.wav,1,model,4,230,10:17:10 PM
data1-04_chunk_231.wav,1,model,4,231,10:17:20 PM
data1-04_chunk_232.wav,1,model,4,232,10:17:30 PM
data1-04_chunk_233.wav,1,model,4,233,10:17:40 PM
data1-04_chunk_234.wav,1,model,4,234,10:17:50 PM
data1-04_chunk_235.wav,1,model,4,235,10:18:00 PM
data1-04_chunk_236.wav,1,model,4,236,10:18:10 PM
data1-04_chunk_237.wav,1,model,4,237,10:18:20 PM
data1-04_chunk_238.wav,1,model,4,238,10:18:30 PM
data1-04_chunk_239.wav,1,model,4,239,10:18:40 PM
data1-04_chunk_240.wav,1,model,4,240,10:18:50 PM
data1-04_chunk_241.wav,1,model,4,241,10:19:00 PM
data1-04_chunk_242.wav,1,model,4,242,10:19:10 PM
data1-04_chunk_243.wav,1,model,4,243,10:19:20 PM
data1-04_chunk_244.wav,1,model,4,244,10:19:30 PM
data1-04_chunk_245.wav,1,model,4,245,10:19:40 PM
data1-04_chunk_246.wav,1,model,4,246,10:19:50 PM
data1-04_chunk_247.wav,1,model,4,247,10:20:00 PM
data1-04_chunk_248.wav,1,model,4,248,10:20:10 PM
data1-04_chunk_249.wav,1,model,4,249,10:20:20 PM
data1-04_chunk_250.wav,1,model,4,250,10:20:30 PM
data1-04_chunk_251.wav,1,model,4,251,10:20:40 PM
data1-04_chunk_252.wav,1,model,4,252,10:20:50 PM
data1-04_chunk_253.wav,1,model,4,253,10:21:00 PM
data1-04_chunk_254.wav,1,model,4,254,10:21:10 PM
data1-04_chunk_255.wav,1,model,4,255,10:21:20 PM
data1-04_chunk_256.wav,1,model,4,256,10:21:30 PM
data1-04_chunk_257.wav,1,model,4,257,10:21:40 PM
data1-04_chunk_258.wav,1,model,4,258,10:21:50 PM
data1-04_chunk_259.wav,1,model,4,259,10:22:00 PM
data1-04_chunk_260.wav,1,model,4,260,10:22:10 PM
data1-04_chunk_261.wav,1,model,4,261,10:22:20 PM
data1-04_chunk_262.wav,1,model,4,262,10:22:30 PM
data1-04_chunk_263.wav,1,model,4,263,10:22:40 PM
data1-04_chunk_264.wav,1,model,4,264,10:22:50 PM
data1-04_chunk_265.wav,1,model,4,265,10:23:00 PM
data1-04_chunk_266.wav,1,model,4,266,10:23:10 PM
data1-04_chunk_267.wav,1,model,4,267,10:23:20 PM
data1-04_chunk_268.wav,1,model,4,268,10:23:30 PM
data1-04_chunk_269.wav,1,model,4,269,10:23:40 PM
data1-04_chunk_270.wav,1,model,4,270,10:23:50 PM
data1-04_chunk_271.wav,1,model,4,271,10:24:00 PM
data1-04_chunk_272.wav,0,model,4,272,10:24:10 PM
data1-04_chunk_273.wav,0,model,4,273,10:24:20 PM
data1-04_chunk_274.wav,0,model,4,274,10:24:30 PM
data1-04_chunk_275.wav,1,model,4,275,10:24:40 PM
data1-04_chunk_276.wav,1,model,4,276,10:24:50 PM
data1-04_chunk_277.wav,1,model,4,277,10:25:00 PM
data1-04_chunk_278.wav,1,model,4,278,10:25:10 PM
data1-04_chunk_279.wav,1,model,4,279,10:25:20 PM
data1-04_chunk_280.wav,1,model,4,280,10:25:30 PM
data1-04_chunk_281.wav,1,model,4,281,10:25:40 PM
data1-04_chunk_282.wav,1,model,4,282,10:25:50 PM
data1-04_chunk_283.wav,1,model,4,283,10:26:00 PM
data1-04_chunk_284.wav,1,model,4,284,10:26:10 PM
data1-04_chunk_285.wav,1,model,4,285,10:26:20 PM
data1-04_chunk_286.wav,1,model,4,286,10:26:30 PM
data1-04_chunk_287.wav,1,model,4,287,10:26:40 PM
data1-04_chunk_288.wav,1,model,4,288,10:26:50 PM
data1-04_chunk_289.wav,1,model,4,289,10:27:00 PM
data1-04_chunk_290.wav,1,model,4,290,10:27:10 PM
data1-04_chunk_291.wav,1,model,4,291,10:27:20 PM
data1-04_chunk_292.wav,1,model,4,292,10:27:30 PM
data1-04_chunk_293.wav,1,model,4,293,10:27:40 PM
data1-04_chunk_294.wav,1,model,4,294,10:27:50 PM
data1-04_chunk_295.wav,1,model,4,295,10:28:00 PM
data1-04_chunk_296.wav,1,model,4,296,10:28:10 PM
data1-04_chunk_297.wav,1,model,4,297,10:28:20 PM
data1-04_chunk_298.wav,1,model,4,298,10:28:30 PM
data1-04_chunk_299.wav,1,model,4,299,10:28:40 PM
data1-04_chunk_300.wav,1,model,4,300,10:28:50 PM
data1-04_chunk_301.wav,1,model,4,301,10:29:00 PM
data1-04_chunk_302.wav,1,model,4,302,10:29:10 PM
data1-04_chunk_303.wav,1,model,4,303,10:29:20 PM
data1-04_chunk_304.wav,1,model,4,304,10:29:30 PM
data1-04_chunk_305.wav,1,model,4,305,10:29:40 PM
data1-04_chunk_306.wav,1,model,4,306,10:29:50 PM
data1-04_chunk_307.wav,1,model,4,307,10:30:00 PM
data1-04_chunk_308.wav,1,model,4,308,10:30:10 PM
data1-04_chunk_309.wav,1,model,4,309,10:30:20 PM
data1-04_chunk_310.wav,1,model,4,310,10:30:30 PM
data1-04_chunk_311.wav,1,model,4,311,10:30:40 PM
data1-04_chunk_312.wav,1,model,4,312,10:30:50 PM
data1-04_chunk_313.wav,1,model,4,313,10:31:00 PM
data1-04_chunk_314.wav,1,model,4,314,10:31:10 PM
data1-04_chunk_315.wav,1,model,4,315,10:31:20 PM
data1-04_chunk_316.wav,1,model,4,316,10:31:30 PM
data1-04_chunk_317.wav,1,model,4,317,10:31:40 PM
data1-04_chunk_318.wav,1,model,4,318,10:31:50 PM
data1-04_chunk_319.wav,1,model,4,319,10:32:00 PM
data1-04_chunk_320.wav,1,model,4,320,10:32:10 PM
data1-04_chunk_321.wav,1,model,4,321,10:32:20 PM
data1-04_chunk_322.wav,1,model,4,322,10:32:30 PM
data1-04_chunk_323.wav,1,model,4,323,10:32:40 PM
data1-04_chunk_324.wav,1,model,4,324,10:32:50 PM
data1-04_chunk_325.wav,1,model,4,325,10:33:00 PM
data1-04_chunk_326.wav,1,model,4,326,10:33:10 PM
data1-04_chunk_327.wav,1,model,4,327,10:33:20 PM
data1-04_chunk_328.wav,1,model,4,328,10:33:30 PM
data1-04_chunk_329.wav,1,model,4,329,10:33:40 PM
data1-04_chunk_330.wav,1,model,4,330,10:33:50 PM
data1-04_chunk_331.wav,1,model,4,331,10:34:00 PM
data1-04_chunk_332.wav,1,model,4,332,10:34:10 PM
data1-04_chunk_333.wav,1,model,4,333,10:34:20 PM
data1-04_chunk_334.wav,1,model,4,334,10:34:30 PM
data1-04_chunk_335.wav,1,model,4,335,10:34:40 PM
data1-04_chunk_336.wav,1,model,4,336,10:34:50 PM
data1-04_chunk_337.wav,1,model,4,337,10:35:00 PM
data1-04_chunk_338.wav,1,model,4,338,10:35:10 PM
data1-04_chunk_339.wav,1,model,4,339,10:35:20 PM
data1-04_chunk_340.wav,1,model,4,340,10:35:30 PM
data1-04_chunk_341.wav,1,model,4,341,10:35:40 PM
data1-04_chunk_342.wav,1,model,4,342,10:35:50 PM
data1-04_chunk_343.wav,1,model,4,343,10:36:00 PM
data1-04_chunk_344.wav,1,model,4,344,10:36:10 PM
data1-04_chunk_345.wav,1,model,4,345,10:36:20 PM
data1-04_chunk_346.wav,1,model,4,346,10:36:30 PM
data1-04_chunk_347.wav,1,model,4,347,10:36:40 PM
data1-04_chunk_348.wav,1,model,4,348,10:36:50 PM
data1-04_chunk_349.wav,1,model,4,349,10:37:00 PM
data1-04_chunk_350.wav,1,model,4,350,10:37:10 PM
data1-04_chunk_351.wav,1,model,4,351,10:37:20 PM
data1-04_chunk_352.wav,1,model,4,352,10:37:30 PM
data1-04_chunk_353.wav,1,model,4,353,10:37:40 PM
data1-04_chunk_354.wav,1,model,4,354,10:37:50 PM
data1-04_chunk_355.wav,1,model,4,355,10:38:00 PM
data1-04_chunk_356.wav,1,model,4,356,10:38:10 PM
data1-04_chunk_357.wav,1,model,4,357,10:38:20 PM
data1-04_chunk_358.wav,1,model,4,358,10:38:30 PM
data1-04_chunk_359.wav,1,model,4,359,10:38:40 PM
data1-04_chunk_360.wav,1,model,4,360,10:38:50 PM
data1-04_chunk_361.wav,1,model,4,361,10:39:00 PM
data1-04_chunk_362.wav,1,model,4,362,10:39:10 PM
data1-04_chunk_363.wav,1,model,4,363,10:39:20 PM
data1-04_chunk_364.wav,1,model,4,364,10:39:30 PM
data1-04_chunk_365.wav,1,model,4,365,10:39:40 PM
data1-04_chunk_366.wav,1,model,4,366,10:39:50 PM
data1-04_chunk_367.wav,1,model,4,367,10:40:00 PM
data1-04_chunk_368.wav,1,model,4,368,10:40:10 PM
data1-04_chunk_369.wav,1,model,4,369,10:40:20 PM
data1-04_chunk_370.wav,1,model,4,370,10:40:30 PM
data1-04_chunk_371.wav,1,model,4,371,10:40:40 PM
data1-04_chunk_372.wav,1,model,4,372,10:40:50 PM
data1-04_chunk_373.wav,1,model,4,373,10:41:00 PM
data1-04_chunk_374.wav,1,model,4,374,10:41:10 PM
data1-04_chunk_375.wav,1,model,4,375,10:41:20 PM
data1-04_chunk_376.wav,1,model,4,376,10:41:30 PM
data1-04_chunk_377.wav,1,model,4,377,10:41:40 PM
data1-04_chunk_378.wav,1,model,4,378,10:41:50 PM
data1-04_chunk_379.wav,1,model,4,379,10:42:00 PM
data1-04_chunk_380.wav,1,model,4,380,10:42:10 PM
data1-04_chunk_381.wav,1,model,4,381,10:42:20 PM
data1-04_chunk_382.wav,1,model,4,382,10:42:30 PM
data1-04_chunk_383.wav,1,model,4,383,10:42:40 PM
data1-04_chunk_384.wav,1,model,4,384,10:42:50 PM
data1-04_chunk_385.wav,1,model,4,385,10:43:00 PM
data1-04_chunk_386.wav,1,model,4,386,10:43:10 PM
data1-04_chunk_387.wav,1,model,4,387,10:43:20 PM
data1-04_chunk_388.wav,1,model,4,388,10:43:30 PM
data1-04_chunk_389.wav,1,model,4,389,10:43:40 PM
data1-04_chunk_390.wav,1,model,4,390,10:43:50 PM
data1-04_chunk_391.wav,0,model,4,391,10:44:00 PM
data1-04_chunk_392.wav,1,model,4,392,10:44:10 PM
data1-04_chunk_393.wav,1,model,4,393,10:44:20 PM
data1-04_chunk_394.wav,1,model,4,394,10:44:30 PM
data1-04_chunk_395.wav,1,model,4,395,10:44:40 PM
data1-04_chunk_396.wav,1,model,4,396,10:44:50 PM
data1-04_chunk_397.wav,1,model,4,397,10:45:00 PM
data1-04_chunk_398.wav,1,model,4,398,10:45:10 PM
data1-04_chunk_399.wav,1,model,4,399,10:45:20 PM
data1-04_chunk_400.wav,1,model,4,400,10:45:30 PM
data1-04_chunk_401.wav,1,model,4,401,10:45:40 PM
data1-04_chunk_402.wav,1,model,4,402,10:45:50 PM
data1-04_chunk_403.wav,1,model,4,403,10:46:00 PM
data1-04_chunk_404.wav,1,model,4,404,10:46:10 PM
data1-04_chunk_405.wav,1,model,4,405,10:46:20 PM
data1-04_chunk_406.wav,1,model,4,406,10:46:30 PM
data1-04_chunk_407.wav,1,model,4,407,10:46:40 PM
data1-04_chunk_408.wav,1,model,4,408,10:46:50 PM
data1-04_chunk_409.wav,1,model,4,409,10:47:00 PM
data1-04_chunk_410.wav,1,model,4,410,10:47:10 PM
data1-04_chunk_411.wav,1,model,4,411,10:47:20 PM
data1-04_chunk_412.wav,1,model,4,412,10:47:30 PM
data1-04_chunk_413.wav,1,model,4,413,10:47:40 PM
data1-04_chunk_414.wav,1,model,4,414,10:47:50 PM
data1-04_chunk_415.wav,1,model,4,415,10:48:00 PM
data1-04_chunk_416.wav,1,model,4,416,10:48:10 PM
data1-04_chunk_417.wav,1,model,4,417,10:48:20 PM
data1-04_chunk_418.wav,1,model,4,418,10:48:30 PM
data1-04_chunk_419.wav,1,model,4,419,10:48:40 PM
data1-04_chunk_420.wav,1,model,4,420,10:48:50 PM
data1-04_chunk_421.wav,1,model,4,421,10:49:00 PM
data1-04_chunk_422.wav,1,model,4,422,10:49:10 PM
data1-04_chunk_423.wav,1,model,4,423,10:49:20 PM
data1-04_chunk_424.wav,1,model,4,424,10:49:30 PM
data1-04_chunk_425.wav,1,model,4,425,10:49:40 PM
data1-04_chunk_426.wav,1,model,4,426,10:49:50 PM
data1-04_chunk_427.wav,1,model,4,427,10:50:00 PM
data1-04_chunk_428.wav,1,model,4,428,10:50:10 PM
data1-04_chunk_429.wav,1,model,4,429,10:50:20 PM
data1-04_chunk_430.wav,1,model,4,430,10:50:30 PM
data1-04_chunk_431.wav,1,model,4,431,10:50:40 PM
data1-04_chunk_432.wav,1,model,4,432,10:50:50 PM
data1-04_chunk_433.wav,1,model,4,433,10:51:00 PM
data1-04_chunk_434.wav,1,model,4,434,10:51:10 PM
data1-04_chunk_435.wav,1,model,4,435,10:51:20 PM
data1-04_chunk_436.wav,1,model,4,436,10:51:30 PM
data1-04_chunk_437.wav,1,model,4,437,10:51:40 PM
data1-04_chunk_438.wav,1,model,4,438,10:51:50 PM
data1-04_chunk_439.wav,1,model,4,439,10:52:00 PM
data1-04_chunk_440.wav,1,model,4,440,10:52:10 PM
data1-04_chunk_441.wav,1,model,4,441,10:52:20 PM
data1-04_chunk_442.wav,1,model,4,442,10:52:30 PM
data1-04_chunk_443.wav,1,model,4,443,10:52:40 PM
data1-04_chunk_444.wav,1,model,4,444,10:52:50 PM
data1-04_chunk_445.wav,1,model,4,445,10:53:00 PM
data1-04_chunk_446.wav,1,model,4,446,10:53:10 PM
data1-04_chunk_447.wav,1,model,4,447,10:53:20 PM
data1-04_chunk_448.wav,1,model,4,448,10:53:30 PM
data1-04_chunk_449.wav,1,model,4,449,10:53:40 PM
data1-04_chunk_450.wav,1,model,4,450,10:53:50 PM
data1-04_chunk_451.wav,1,model,4,451,10:54:00 PM
data1-04_chunk_452.wav,1,model,4,452,10:54:10 PM
data1-04_chunk_453.wav,1,model,4,453,10:54:20 PM
data1-04_chunk_454.wav,1,model,4,454,10:54:30 PM
data1-04_chunk_455.wav,1,model,4,455,10:54:40 PM
data1-04_chunk_456.wav,1,model,4,456,10:54:50 PM
data1-04_chunk_457.wav,1,model,4,457,10:55:00 PM
data1-04_chunk_458.wav,1,model,4,458,10:55:10 PM
data1-04_chunk_459.wav,1,model,4,459,10:55:20 PM
